X,Y,scalerank,natscale,labelrank,featurecla,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,ID,PAYS,PROVINCE,CPROV_SNIS,DIST_ADM,CDA_SNIS,TERRITOIRE,CTER_SNIS,DIST_SA,NOM_ZS,CZS_SNIS,SCE_GEO,Cde_ZS_PUC,Cde_DS_PUC,Nom_DS_PUC,Nom_ZS_PUC,Area,Pop,PopDensity,COUNT
23.960025592756779,-6.739602845388049,7,20,3,Populated place,Gandajika,,,0,Gandajika,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Kasa-Oriental,CD,,-6.73960284539,23.96002559280,4.00000000000,0,Changed scale rank.,154425,57114,57114,9,8,216449.00000000000,,Gandajika,1,0,0.000000000000000,RDC,Kasai Oriental,11,Kabinda,1101,Ngandajika,110105,Kabinda,Ngandajika,11010501,Div_snis,11010501,1101,Kabinda,Ngandajika,896.18675226300,274537.00000000000,306.34,1
23.420006875306626,-3.489620342119963,7,20,3,Populated place,Lodja,,,0,Lodja,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Kasa-Oriental,CD,,-3.48962034212,23.42000687530,4.00000000000,0,Population from GeoNames.,68244,68244,0,8,8,211647.00000000000,,Lodja,0,0,124.000000000000000,RDC,Kasai Oriental,11,Sankuru,1103,LODJA,110303,Sankuru,Vanga Kete,11030303,OMS,11030303,1103,Sankuru,Vanga Kete,5817.51316053000,0.00000000000,0.00,1
22.333303180640939,-10.699619528346716,7,20,3,Populated place,Dilolo,,,0,Dilolo,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-10.69961952830,22.33330318060,0.00000000000,0,,7854,7854,0,5,5,-1.00000000000,,Dilolo,1,0,0.000000000000000,RDC,Katanga,09,Lualaba,0905,DILOLO,090501,Lualaba,Dilolo,09050101,OMS,09050101,0905,Lualaba,Dilolo,9722.31360631000,149779.00000000000,15.41,1
28.016677204101143,-5.949573548509932,7,20,3,Populated place,Nyunzu,,,0,Nyunzu,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-5.94957354851,28.01667720410,0.00000000000,0,,15397,15397,15397,6,6,-1.00000000000,,Nyunzu,1,0,0.000000000000000,RDC,Katanga,09,Tanganika,0907,NYUNZU,090706,Tanganika,Nyunzu,09070601,OMS,09070601,0907,Tanganika,Nyunzu,15741.37929380000,189646.00000000000,12.05,1
23.449979206035948,-10.366203187199574,7,20,3,Populated place,Kasaji,,,0,Kasaji,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-10.36620318720,23.44997920600,0.00000000000,0,,11969,11969,0,6,6,-1.00000000000,,Kasaji,1,0,0.000000000000000,RDC,Katanga,09,Lualaba,0905,DILOLO,090501,Lualaba,Kasaji,09050102,OMS,09050102,0905,Lualaba,Kasaji,15924.61440890000,215437.00000000000,13.53,1
28.699994668296597,-8.699586569354324,7,20,3,Populated place,Luanza,,,0,Luanza,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-8.69958656935,28.69999466830,0.00000000000,0,,861,861,0,2,2,-1.00000000000,,Luanza,0,0,0.000000000000000,RDC,Katanga,09,Haut Katanga,0901,PWETO,090104,Haut Katanga,Kilwa,09010401,OMS,09010501,0901,Haut-Katanga,Kilwa,12979.23858050000,73079.00000000000,5.63,1
29.719984088873503,-7.059583314139388,7,20,3,Populated place,Moba,,,0,Moba,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-7.05958331414,29.71998408890,0.00000000000,0,,10006,10006,0,6,6,-1.00000000000,,Moba,1,0,0.000000000000000,RDC,Katanga,09,Tanganika,0907,MOBA,090705,Tanganika,Moba,09070502,OMS,09070502,0907,Tanganika,Moba,13372.99702950000,264485.00000000000,19.78,1
25.840014199535176,-9.209581279642862,7,20,3,Populated place,Bukama,,,0,Bukama,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-9.20958127964,25.84001419950,0.00000000000,0,,38770,3031,0,7,4,217834.00000000000,,Bukama,1,0,0.000000000000000,RDC,Katanga,09,Haut Lomami,0902,BUKAMA,090201,Haut Lomami,Bukama,09020101,OMS,09020101,0902,Haut-Lomami,Bukama,5642.69584298000,302767.00000000000,53.66,1
24.170038613590975,-7.569629700860219,7,20,3,Admin-1 capital,Kaniama,,,0,Kaniama,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-7.56962970086,24.17003861360,4.00000000000,0,Changed feature class.,36481,29412,0,7,7,214389.00000000000,,Kaniama,1,0,0.000000000000000,RDC,Katanga,09,Haut Lomami,0902,KANIAMA,090204,Haut Lomami,Kaniama,09020401,OMS,09020401,0902,Haut-Lomami,Kaniama,13815.42292680000,239947.00000000000,17.37,1
27.250005654618803,-11.759606507517617,7,20,3,Populated place,Kipushi,,,0,Kipushi,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-11.75960650750,27.25000565460,0.00000000000,0,,113347,62332,113347,9,8,922806.00000000000,,Kipushi,1,0,0.000000000000000,RDC,Katanga,09,Haut-Katanga,0901,KIPUSHI,090103,Haut Katanga,Kipushi,09010302,OMS,09010402,0901,Haut-Katanga,Kipushi,2195.49754609000,147382.00000000000,67.13,1
26.600019489251736,-10.869583314154681,7,20,3,Populated place,Kambove,,,0,Kambove,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-10.86958331420,26.60001948930,4.00000000000,0,Changed scale rank.,36702,1167,0,7,3,923058.00000000000,,Kambove,1,0,0.000000000000000,RDC,Katanga,09,Haut Katanga,0901,KAMBOVE,090101,Likasi,Kambove,09010101,OMS,09010101,0901,Haut-Katanga,Kambove,2952.83824597000,98198.00000000000,33.26,1
26.979996295893727,-5.379479147465986,7,20,3,Populated place,Kongolo,,,0,Kongolo,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-5.37947914747,26.97999629590,0.00000000000,0,,105202,31943,0,9,7,212360.00000000000,,Kongolo,1,0,0.000000000000000,RDC,Katanga,09,Tanganika,0907,KONGOLO,090703,Tanganika,Mbulala,09070302,OMS,09070302,0907,Tanganika,Mbulala,7953.05029956000,166689.00000000000,20.96,1
26.910026406570694,-6.049619121427043,7,20,3,Populated place,Kabalo,,,0,Kabalo,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-6.04961912143,26.91002640660,4.00000000000,0,Changed scale rank.,29833,13869,13869,7,6,215668.00000000000,,Kabalo,1,0,0.000000000000000,RDC,Katanga,09,Tanganika,0907,KABALO,090701,Tanganika,Kabalo,09070101,OMS,09070101,0907,Tanganika,Kabalo,14779.13615420000,184814.00000000000,12.51,1
29.450026406580776,0.490446796567937,7,20,3,Populated place,Beni,,,0,Beni,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Nord-Kivu,CD,,0.49044679657,29.45002640660,0.00000000000,0,,332903,89648,345846,10,8,219057.00000000000,,Beni,1,0,0.000000000000000,RDC,Nord Kivu,08,Beni,0801,le de beni,080102,Butembo,Beni,08010201,Div_snis,08010201,,Beni,Beni,1831.14991926000,,,1
21.509994261366842,2.140010191756858,6,30,3,Populated place,Lisala,,,0,Lisala,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,quateur,CD,,2.14001019176,21.50999426140,1.00000000000,0,Changed scale rank.,70087,58453,0,8,8,211734.00000000000,,Lisala,1,0,0.000000000000000,RDC,Equateur,04,MONGALA,0403,LISALA,040303,Mongala,Lisala,04030303,OMS,04030303,0403,Mongala,Lisala,5576.59751574000,249170.00000000000,44.68,1
19.769997109667088,3.260019347034699,6,30,3,Populated place,Gemena,,,0,Gemena,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,quateur,CD,,3.26001934703,19.76999710970,1.00000000000,0,Changed scale rank.,198056,117639,198397,9,9,2315728.00000000000,,Gemena,1,0,0.000000000000000,RDC,Equateur,04,SUD-UBANGI,0406,GEMENA,040602,Sud-Ubangi,Gemena,04060204,OMS,04060204,0406,Sud-Ubangi,Gemena,1782.95652660000,285072.00000000000,159.89,1
24.740029661770279,2.819994526069308,6,30,3,Populated place,Buta,,,0,Buta,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Orientale,CD,,2.81999452607,24.74002966180,1.00000000000,0,Changed scale rank.,45677,42713,42713,7,7,217570.00000000000,,Buta,1,0,0.000000000000000,RDC,Province Orienta,05,Bas-Uele,0503,Buta,050301,Buta,Buta,05030101,OMS,0503A0101,0503A,Buta,Buta,10886.52414450000,157074.00000000000,14.43,1
29.529969847336361,3.040006936552061,6,30,3,Populated place,Watsa,,,0,Watsa,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Orientale,CD,,3.04000693655,29.52996984730,1.00000000000,0,Changed scale rank.,24516,10927,11096,7,6,204283.00000000000,,Watsa,1,0,0.000000000000000,RDC,Province Orienta,05,Haut - Uele,0504,Watsa,050402,Haut Uele Es,Watsa,05040201,Div_snis,0504A0201,0504A,Haut Uele Est,Watsa,6066.77254493000,144381.00000000000,23.80,1
27.620008909828641,2.759972349962425,6,30,3,Populated place,Isiro,,,0,Isiro,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Orientale,CD,,2.75997234996,27.62000890980,1.00000000000,0,Changed scale rank.,157196,127076,157196,9,9,215771.00000000000,,Isiro,1,0,0.000000000000000,RDC,Province Orienta,05,Haut - Uele,0504,Rungu,050403,Haut Uele Ou,Isiro,05040301,Div_snis,0504B0301,0504B,Haut Uele Ouest,Isiro,4440.82897859000,210115.00000000000,47.31,1
23.670017454734705,3.809959939484827,6,30,3,Populated place,Bondo,,,0,Bondo,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Orientale,CD,,3.80995993948,23.67001745470,1.00000000000,0,Changed scale rank.,23517,17860,0,7,6,218253.00000000000,,Bondo,1,0,0.000000000000000,RDC,Province Orienta,05,Bas-Uele,0503,Bondo,050303,Buta,Bondo,05030301,OMS,0503A0301,0503A,Buta,Bondo,8865.86055158000,89624.00000000000,10.11,1
18.280010537395469,-1.939999166983569,6,30,3,Populated place,Inongo,,,0,Inongo,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bandundu,CD,,-1.93999916698,18.28001053740,1.00000000000,0,Changed scale rank.,40113,20249,20249,7,7,2315417.00000000000,,Inongo,1,0,0.000000000000000,RDC,Bandundu,03,Mai-Ndombe,0305,Inongo,030501,Mai-Ndombe,Inongo,03050102,OMS,03050102,0305,Mai-Ndombe,Inongo,14785.15055490000,150464.00000000000,10.18,1
20.770039427379402,-6.409958883798311,6,30,3,Populated place,Tshikapa,,,0,Tshikapa,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Kasa-Occidental,CD,,-6.40995888380,20.77003942740,1.00000000000,0,Changed scale rank.,267462,135051,135051,10,9,204953.00000000000,,Tshikapa,1,0,76.000000000000000,RDC,Kasai Occidental,10,Lulua,1004,KAZUMBA,100403,Tshikapa,Kalonda,10040302,Div_snis,10020201,,Tshikapa,Kalonda,59.53413472360,126756.00000000000,2129.10,1
13.049993854431932,-5.829994284186569,6,30,3,Populated place,Boma,,,0,Boma,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bas-Congo,CD,,-5.82999428419,13.04999385440,1.00000000000,0,Changed scale rank.,178638,178638,178638,9,9,-1.00000000000,,Boma,1,0,0.000000000000000,RDC,Bas-Congo,02,Boma,0202,"KABONDO, KALAMU et NZADI",020201,Boma,Boma,02020101,OMS,02020101,0202,Boma,Boma,140.49396405000,176325.00000000000,1255.00,1
28.84003779980759,-2.509990215162873,6,30,3,Populated place,Bukavu,,,0,Bukavu,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Sud-Kivu,CD,,-2.50999021516,28.84003779980,1.00000000000,0,Changed scale rank.,436779,225389,1100292,10,10,217831.00000000000,,Bukavu,1,0,0.000000000000000,RDC,Sud Kivu,06,Bukavu,0601,Kadutu,060103,Bukavu,Kadutu,06010301,OMS,06010301,,Bukavu,Kadutu,18.09770721900,170312.00000000000,9410.60,1
29.140019489261817,-3.369989401364194,6,30,3,Populated place,Uvira,,,0,Uvira,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Sud-Kivu,CD,,-3.36998940136,29.14001948930,1.00000000000,0,Changed scale rank.,170391,158315,269332,9,9,204405.00000000000,,Uvira,1,0,0.000000000000000,RDC,Sud Kivu,06,Sud-Kivu,0602,Uvira,060207,SK Sud,Uvira,06020704,OMS,0602C0704,,SK Sud,Uvira,414.35174389200,236147.00000000000,569.92,1
25.90998408885838,-2.963915996414698,6,30,3,Populated place,Kindu,,,0,Kindu,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Maniema,CD,,-2.96391599641,25.90998408890,1.00000000000,0,Changed scale rank.,262914,135698,262914,10,9,212902.00000000000,,Kindu,1,0,0.000000000000000,RDC,Maniema,07,Kindu,0701,KASUKU ET MIKELENGE,070102,Kindu,Kindu,07010201,OMS,07010201,0701,Kindu,Kindu,243.52632347400,158772.00000000000,651.97,1
23.440005654603738,-7.000000387706848,6,30,3,Admin-1 capital,Mwene-Ditu,,,0,Mwene-Ditu,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Kasa-Oriental,CD,,-7.00000038771,23.44000565460,1.00000000000,0,Changed feature class. Changed scale rank.,189177,117480,113546,9,9,207570.00000000000,,Mwene-Ditu,1,0,0.000000000000000,RDC,Kasai Oriental,11,MweneDitu,1105,MweneDitu,110502,MweneDitu,Mwene Ditu,11050201,Div_snis,1105A0201,1105,Mwene Ditu,Mwene Ditu,381.95513662400,373535.00000000000,977.96,1
26.780008502924261,-10.970042298530018,6,30,3,Populated place,Likasi,,,0,Likasi,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-10.97004229850,26.78000850290,1.00000000000,0,Changed scale rank.,434408,422414,434408,10,10,922741.00000000000,,Likasi,1,0,0.000000000000000,RDC,Katanga,09,Likasi,0904,LIKASI,090402,Likasi,Likasi,09040201,OMS,09040201,0904,Likasi,Likasi,944.28094384400,93623.00000000000,99.15,1
27.449993447588497,-7.300033753593539,6,30,3,Populated place,Manono,,,0,Manono,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-7.30003375359,27.44999344760,1.00000000000,0,Changed scale rank.,46111,46111,46271,7,7,-1.00000000000,,Manono,1,0,0.000000000000000,RDC,Katanga,09,Tanganika,0907,MANONO,090704,Tanganika,Manono,09070403,OMS,09070403,0907,Tanganika,Manono,9518.23014861000,224897.00000000000,23.63,1
25.009987344063006,-8.730023987974278,6,30,3,Populated place,Kamina,,,0,Kamina,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-8.73002398797,25.00998734410,1.00000000000,0,Changed scale rank.,128803,73557,128803,9,8,214614.00000000000,,Kamina,1,0,0.000000000000000,RDC,Katanga,09,Haut Lomami,0902,KAMINA,090203,Haut Lomami,Songa,09020304,OMS,09020304,0902,Haut-Lomami,Songa,16946.60186480000,147274.00000000000,8.69,1
18.260011758098472,0.040035012711826,4,50,3,Admin-1 capital,Mbandaka,,,0,Mbandaka,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,quateur,CD,,0.04003501271,18.26001175810,0.00000000000,0,,274996,184185,275324,10,9,2312895.00000000000,,Mbandaka,1,0,0.000000000000000,RDC,Equateur,04,Mbandaka,0401,WANGATA,040102,Mbandaka,Wangata,04010202,OMS,04010202,0401,Mbandaka,Wangata,202.97605926300,108510.00000000000,534.60,1
25.220000364897203,0.520005715838806,4,50,3,Admin-1 capital,Kisangani,,,0,Kisangani,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Orientale,CD,,0.52000571584,25.22000036490,0.00000000000,0,,578470,539158,578799,11,11,212730.00000000000,,Kisangani,1,0,0.000000000000000,RDC,Province Orienta,05,Kisangani,0501,Makiso,050105,Kisangani,Makiso-Kisangani,05010501,Div_snis,05010501,0501,Kisangani,Makiso-Kisangani,500.69183981900,154977.00000000000,309.53,1
17.379962116168031,-3.309993063473428,4,50,3,Admin-1 capital,Bandundu,,,0,Bandundu,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bandundu,CD,,-3.30999306347,17.37996211620,0.00000000000,0,,118211,97784,97955,9,8,2317397.00000000000,,Bandundu,1,0,0.000000000000000,RDC,Bandundu,03,Bandundu,0301,"Disasi, Basoko, Mayoyo",030101,Bandundu,Bandundu,03010101,OMS,03010101,0301,Bandundu,Bandundu,363.24782119600,109430.00000000000,301.25,1
22.398071596116779,-5.888096439896799,4,50,3,Admin-1 capital,Kananga,,,0,Kananga,0.00000000000,0.00000000000,,0.00000000000,1,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Kasa-Occidental,CD,,-5.89004229851,22.40001745470,0.00000000000,0,,765000,463546,541727,11,10,214481.00000000000,Kananga,Kananga,1,0,0.000000000000000,RDC,Kasai Occidental,10,Kananga,1001,Ndesha,100104,Kananga,Ndesha,10010401,Div_snis,10010401,,Kananga,Ndesha,103.89544256000,88647.00000000000,853.23,1
26.660015827142558,-4.450026836264442,4,50,3,Populated place,Kasongo,,,0,Kasongo,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Maniema,CD,,-4.45002683626,26.66001582710,0.00000000000,0,,63000,55118,700,8,8,213940.00000000000,,Kasongo,1,0,0.000000000000000,RDC,Maniema,07,Maniema,0702,KASONGO,070203,MN Sud,Kasongo,07020301,OMS,0702C0501,0702C,Maniema Sud,Kasongo,5553.69780206000,104655.00000000000,18.84,1
23.59805003036638,-6.148080570757202,4,50,3,Admin-1 capital,Mbuji-Mayi,,,0,Mbuji-Mayi,0.00000000000,0.00000000000,,0.00000000000,1,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Kasa-Oriental,CD,,-6.15002642937,23.59999588900,4.00000000000,0,Location adjusted.,1295000,874761,0,12,11,209228.00000000000,Mbuji-Mayi,Mbuji-Mayi,1,0,0.000000000000000,RDC,Kasai Oriental,11,MbujiMayi,1102,Kanshi,110202,Mbuji-Mayi,Bonzola,11020201,Div_snis,11020201,1102,Mbuji-Mayi,Bonzola,29.77332462050,178392.00000000000,5991.60,1
29.200015827152811,-5.933295472338045,4,50,3,Populated place,Kalemie,,,0,Kalemie,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-5.93329547234,29.20001582720,4.00000000000,0,Location adjusted.,206257,146974,0,10,9,214974.00000000000,,Kalemie,1,0,,,,,,,,,,,,,,,,,,,,0
29.280010944340631,0.130003681332028,4,50,3,Populated place,Butembo,,,0,Butembo,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Nord-Kivu,CD,,0.13000368133,29.28001094430,0.00000000000,0,,286403,154621,308679,10,9,217562.00000000000,,Butembo,1,0,0.000000000000000,RDC,Nord Kivu,08,Butembo,0802,"Kimemi, Bulamba",080201,Butembo,Butembo,08020101,Div_snis,08020101,,Butembo,Butembo,595.16980532200,,,1
29.221786802172403,-1.678799100923527,4,50,3,Admin-1 capital,Goma,,Gisenyi,0,Goma,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Nord-Kivu,CD,,-1.67879910092,29.22178680220,4.00000000000,0,Location adjusted.,144124,144124,869551,9,9,216281.00000000000,,Goma,1,0,0.000000000000000,RDC,Nord Kivu,08,Rutshuru,0804,Goma,080401,Goma,Goma,08040101,Div_snis,08040101,,Rutshuru,Goma,45.44528056360,,,1
22.459962116188137,2.18998130178295,3,110,3,Populated place,Bumba,,,0,Bumba,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,quateur,CD,,2.18998130178,22.45996211620,0.00000000000,0,,160539,95520,161088,9,8,217745.00000000000,,Bumba,1,0,0.000000000000000,RDC,Equateur,04,MONGALA,0403,BUMBA,040302,Mongala,Yamaluka,04030203,OMS,04030203,0403,Mongala,Yamaluka,4234.99006820000,109208.00000000000,25.79,1
18.850001585574944,-5.030043112308363,3,110,3,Populated place,Kikwit,,,0,Kikwit,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bandundu,CD,,-5.03004311231,18.85000158560,0.00000000000,0,,637736,294210,637896,11,10,2314705.00000000000,,Kikwit,1,0,0.000000000000000,RDC,Bandundu,03,Kikwit,0302,"Kazamba, Lukeni",030201,Kikwit,Kikwit-Nord,03020101,OMS,03020101,0302,Kikwit,Kikwit-Nord,95.47443350430,169518.00000000000,1775.50,1
13.450021116803271,-5.816610088222944,3,110,3,Admin-1 capital,Matadi,,,0,Matadi,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bas-Congo,CD,,-5.81661008822,13.45002111680,4.00000000000,0,Location adjusted.,245862,180109,0,10,9,2313002.00000000000,,Matadi,1,0,0.000000000000000,RDC,Bas-Congo,02,Matadi,0205,"MVUZI, MATADI",020501,Matadi,Matadi,02050101,OMS,02050101,0205,Matadi,Matadi,64.73354915700,166566.00000000000,2573.10,1
25.472439736643025,-10.716724427435224,3,110,3,Admin-1 capital,Kolwezi,,,0,Kolwezi,0.00000000000,0.00000000000,,0.00000000000,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-10.71672442740,25.47243973660,4.00000000000,0,Changed feature class.,418000,418000,0,10,10,922773.00000000000,,Kolwezi,1,0,0.000000000000000,RDC,Katanga,09,Kolwezi,0903,MUTSHATSHA,090304,Kolwezi,Lualaba,09030402,OMS,09030402,0903,Kolwezi,Lualaba,7853.04199323000,86428.00000000000,11.01,1
27.478071596137113,-11.678078943175194,3,110,3,Populated place,Lubumbashi,,Lumumbashi,0,Lubumbashi,0.00000000000,0.00000000000,,0.00000000000,1,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Katanga,CD,,-11.68002480180,27.48001745480,0.00000000000,0,,1352000,876634,877391,12,11,922704.00000000000,Lubumbashi,Lubumbashi,1,0,0.000000000000000,RDC,Katanga,09,Lubumbashi,0906,LUBUMBASHI,090605,Lubumbashi,Lubumbashi,09060502,OMS,09060502,0906,Lubumbashi,Lubumbashi,498.25196763600,125923.00000000000,252.73,1
15.313026023171744,-4.327778243275986,1,300,3,Admin-0 capital,Kinshasa,,,0,Kinshasa,1.00000000000,0.00000000000,,0.00000000000,1,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Kinshasa City,CD,,-4.32972410189,15.31497188180,5.00000000000,0,Changed scale rank.,7843000,5565703,4738154,13,13,2314302.00000000000,Kinshasa,Kinshasa,1,0,0.000000000000000,RDC,Kinshasa,01,Gombe,0102,KINSHASA,010203,Gombe,Kinshasa,01020301,OMS,01020301,0102,Gombe,Kinshasa,3.01860625500,121128.00000000000,40127.00,1
